name,nb_arg,nb_branch_star
debate_graph_star_8_arg_29_4813.apx,29,8
debate_graph_star_8_arg_29_4864.apx,29,8
debate_graph_star_8_arg_29_5048.apx,29,8
debate_graph_star_8_arg_29_5182.apx,29,8
debate_graph_star_8_arg_29_5501.apx,29,8
debate_graph_star_8_arg_29_5679.apx,29,8
debate_graph_star_8_arg_29_5793.apx,29,8
debate_graph_star_8_arg_29_6002.apx,29,8
debate_graph_star_8_arg_29_6409.apx,29,8
debate_graph_star_8_arg_29_6729.apx,29,8
debate_graph_star_8_arg_29_6812.apx,29,8
debate_graph_star_8_arg_29_6843.apx,29,8
debate_graph_star_8_arg_29_6879.apx,29,8
debate_graph_star_8_arg_29_6944.apx,29,8
debate_graph_star_8_arg_29_7061.apx,29,8
debate_graph_star_8_arg_29_7136.apx,29,8
debate_graph_star_8_arg_29_7251.apx,29,8
debate_graph_star_8_arg_29_7495.apx,29,8
debate_graph_star_8_arg_29_767.apx,29,8
debate_graph_star_8_arg_29_8213.apx,29,8
debate_graph_star_8_arg_29_8347.apx,29,8
debate_graph_star_8_arg_29_841.apx,29,8
debate_graph_star_8_arg_29_8705.apx,29,8
debate_graph_star_8_arg_29_8714.apx,29,8
debate_graph_star_8_arg_29_8798.apx,29,8
debate_graph_star_8_arg_29_8910.apx,29,8
debate_graph_star_8_arg_29_9039.apx,29,8
debate_graph_star_8_arg_29_9110.apx,29,8
debate_graph_star_8_arg_29_9252.apx,29,8
debate_graph_star_8_arg_29_9274.apx,29,8
debate_graph_star_8_arg_29_9761.apx,29,8
debate_graph_star_8_arg_29_9862.apx,29,8
debate_graph_star_8_arg_30_1153.apx,30,8
debate_graph_star_8_arg_30_1375.apx,30,8
debate_graph_star_8_arg_30_1435.apx,30,8
debate_graph_star_8_arg_30_151.apx,30,8
debate_graph_star_8_arg_30_2071.apx,30,8
debate_graph_star_8_arg_30_2219.apx,30,8
debate_graph_star_8_arg_30_2593.apx,30,8
debate_graph_star_8_arg_30_2598.apx,30,8
debate_graph_star_8_arg_30_2847.apx,30,8
debate_graph_star_8_arg_30_2857.apx,30,8
debate_graph_star_8_arg_30_3209.apx,30,8
debate_graph_star_8_arg_30_3525.apx,30,8
debate_graph_star_8_arg_30_3927.apx,30,8
debate_graph_star_8_arg_30_4599.apx,30,8
debate_graph_star_8_arg_30_5030.apx,30,8
debate_graph_star_8_arg_30_5457.apx,30,8
debate_graph_star_8_arg_30_5650.apx,30,8
debate_graph_star_8_arg_30_602.apx,30,8
debate_graph_star_8_arg_30_6082.apx,30,8
debate_graph_star_8_arg_30_6329.apx,30,8
debate_graph_star_8_arg_30_6346.apx,30,8
debate_graph_star_8_arg_30_6383.apx,30,8
debate_graph_star_8_arg_30_6467.apx,30,8
debate_graph_star_8_arg_30_6692.apx,30,8
debate_graph_star_8_arg_30_6705.apx,30,8
debate_graph_star_8_arg_30_7172.apx,30,8
debate_graph_star_8_arg_30_7239.apx,30,8
debate_graph_star_8_arg_30_7339.apx,30,8
debate_graph_star_8_arg_30_7462.apx,30,8
debate_graph_star_8_arg_30_7833.apx,30,8
debate_graph_star_8_arg_30_7836.apx,30,8
debate_graph_star_8_arg_30_7913.apx,30,8
debate_graph_star_8_arg_30_7975.apx,30,8
debate_graph_star_8_arg_30_7994.apx,30,8
debate_graph_star_8_arg_30_8063.apx,30,8
debate_graph_star_8_arg_30_8078.apx,30,8
debate_graph_star_8_arg_30_8413.apx,30,8
debate_graph_star_8_arg_30_8677.apx,30,8
debate_graph_star_8_arg_30_8851.apx,30,8
debate_graph_star_8_arg_30_8971.apx,30,8
debate_graph_star_8_arg_30_9243.apx,30,8
debate_graph_star_8_arg_30_9283.apx,30,8
debate_graph_star_8_arg_30_9422.apx,30,8
debate_graph_star_8_arg_30_9462.apx,30,8
debate_graph_star_8_arg_30_954.apx,30,8
debate_graph_star_8_arg_30_955.apx,30,8
debate_graph_star_8_arg_30_9763.apx,30,8
debate_graph_star_8_arg_30_9926.apx,30,8
debate_graph_star_8_arg_30_995.apx,30,8
debate_graph_star_8_arg_31_1499.apx,31,8
debate_graph_star_8_arg_31_1516.apx,31,8
debate_graph_star_8_arg_31_1527.apx,31,8
debate_graph_star_8_arg_31_2010.apx,31,8
debate_graph_star_8_arg_31_236.apx,31,8
debate_graph_star_8_arg_31_2992.apx,31,8
debate_graph_star_8_arg_31_336.apx,31,8
debate_graph_star_8_arg_31_3640.apx,31,8
debate_graph_star_8_arg_31_4181.apx,31,8
debate_graph_star_8_arg_31_432.apx,31,8
debate_graph_star_8_arg_31_480.apx,31,8
debate_graph_star_8_arg_31_5278.apx,31,8
debate_graph_star_8_arg_31_530.apx,31,8
debate_graph_star_8_arg_31_5489.apx,31,8
debate_graph_star_8_arg_31_563.apx,31,8
debate_graph_star_8_arg_31_5770.apx,31,8
debate_graph_star_8_arg_31_5829.apx,31,8
debate_graph_star_8_arg_31_6148.apx,31,8
debate_graph_star_8_arg_31_6367.apx,31,8
debate_graph_star_8_arg_31_6653.apx,31,8
debate_graph_star_8_arg_31_8435.apx,31,8
debate_graph_star_8_arg_31_8625.apx,31,8
debate_graph_star_8_arg_31_8917.apx,31,8
debate_graph_star_8_arg_31_892.apx,31,8
debate_graph_star_8_arg_31_9290.apx,31,8
debate_graph_star_8_arg_32_1743.apx,32,8
debate_graph_star_8_arg_32_1824.apx,32,8
debate_graph_star_8_arg_32_2091.apx,32,8
debate_graph_star_8_arg_32_2226.apx,32,8
debate_graph_star_8_arg_32_2352.apx,32,8
debate_graph_star_8_arg_32_2546.apx,32,8
debate_graph_star_8_arg_32_2590.apx,32,8
debate_graph_star_8_arg_32_2595.apx,32,8
debate_graph_star_8_arg_32_2617.apx,32,8
debate_graph_star_8_arg_32_3253.apx,32,8
debate_graph_star_8_arg_32_3764.apx,32,8
debate_graph_star_8_arg_32_4157.apx,32,8
debate_graph_star_8_arg_32_4204.apx,32,8
debate_graph_star_8_arg_32_5564.apx,32,8
debate_graph_star_8_arg_32_6100.apx,32,8
debate_graph_star_8_arg_32_6128.apx,32,8
debate_graph_star_8_arg_32_6333.apx,32,8
debate_graph_star_8_arg_32_6456.apx,32,8
debate_graph_star_8_arg_32_6766.apx,32,8
debate_graph_star_8_arg_32_7131.apx,32,8
debate_graph_star_8_arg_32_7200.apx,32,8
debate_graph_star_8_arg_32_7623.apx,32,8
debate_graph_star_8_arg_32_9678.apx,32,8
debate_graph_star_8_arg_32_9783.apx,32,8
debate_graph_star_8_arg_33_1513.apx,33,8
debate_graph_star_8_arg_33_271.apx,33,8
debate_graph_star_8_arg_33_3307.apx,33,8
debate_graph_star_8_arg_33_3650.apx,33,8
debate_graph_star_8_arg_33_5354.apx,33,8
debate_graph_star_8_arg_33_5395.apx,33,8
debate_graph_star_8_arg_33_7103.apx,33,8
debate_graph_star_8_arg_33_7273.apx,33,8
debate_graph_star_8_arg_33_782.apx,33,8
debate_graph_star_8_arg_33_7839.apx,33,8
debate_graph_star_8_arg_33_8252.apx,33,8
debate_graph_star_8_arg_33_8300.apx,33,8
debate_graph_star_8_arg_33_8679.apx,33,8
debate_graph_star_8_arg_33_8722.apx,33,8
debate_graph_star_8_arg_33_8742.apx,33,8
debate_graph_star_8_arg_33_8783.apx,33,8
debate_graph_star_8_arg_33_8850.apx,33,8
debate_graph_star_8_arg_33_9050.apx,33,8
debate_graph_star_8_arg_33_9562.apx,33,8
debate_graph_star_8_arg_34_2828.apx,34,8
debate_graph_star_8_arg_34_4166.apx,34,8
debate_graph_star_8_arg_34_4440.apx,34,8
debate_graph_star_8_arg_34_6098.apx,34,8
debate_graph_star_8_arg_34_638.apx,34,8
debate_graph_star_8_arg_34_7313.apx,34,8
debate_graph_star_8_arg_35_5032.apx,35,8
debate_graph_star_8_arg_35_6461.apx,35,8
debate_graph_star_8_arg_35_7054.apx,35,8
debate_graph_star_8_arg_35_9572.apx,35,8
debate_graph_star_8_arg_36_3624.apx,36,8
debate_graph_star_8_arg_36_9586.apx,36,8
debate_graph_star_8_arg_36_9743.apx,36,8
debate_graph_star_8_arg_38_9974.apx,38,8
debate_graph_star_9_arg_14_6680.apx,14,9
debate_graph_star_9_arg_15_5997.apx,15,9
debate_graph_star_9_arg_17_5914.apx,17,9
debate_graph_star_9_arg_18_672.apx,18,9
debate_graph_star_9_arg_18_7291.apx,18,9
debate_graph_star_9_arg_19_2093.apx,19,9
debate_graph_star_9_arg_19_2268.apx,19,9
debate_graph_star_9_arg_19_3790.apx,19,9
debate_graph_star_9_arg_19_4348.apx,19,9
debate_graph_star_9_arg_19_5296.apx,19,9
debate_graph_star_9_arg_19_5499.apx,19,9
debate_graph_star_9_arg_19_7479.apx,19,9
debate_graph_star_9_arg_19_8253.apx,19,9
debate_graph_star_9_arg_19_9802.apx,19,9
debate_graph_star_9_arg_20_1247.apx,20,9
debate_graph_star_9_arg_20_1274.apx,20,9
debate_graph_star_9_arg_20_2170.apx,20,9
debate_graph_star_9_arg_20_2485.apx,20,9
debate_graph_star_9_arg_20_2615.apx,20,9
debate_graph_star_9_arg_20_276.apx,20,9
debate_graph_star_9_arg_20_2873.apx,20,9
debate_graph_star_9_arg_20_2894.apx,20,9
debate_graph_star_9_arg_20_3601.apx,20,9
debate_graph_star_9_arg_20_41.apx,20,9
debate_graph_star_9_arg_20_5581.apx,20,9
debate_graph_star_9_arg_20_6119.apx,20,9
debate_graph_star_9_arg_20_7226.apx,20,9
debate_graph_star_9_arg_20_7631.apx,20,9
debate_graph_star_9_arg_20_8456.apx,20,9
debate_graph_star_9_arg_20_85.apx,20,9
debate_graph_star_9_arg_20_8518.apx,20,9
debate_graph_star_9_arg_20_9166.apx,20,9
debate_graph_star_9_arg_21_1166.apx,21,9
debate_graph_star_9_arg_21_1349.apx,21,9
debate_graph_star_9_arg_21_2468.apx,21,9
debate_graph_star_9_arg_21_2820.apx,21,9
debate_graph_star_9_arg_21_2877.apx,21,9
debate_graph_star_9_arg_21_3116.apx,21,9
debate_graph_star_9_arg_21_3177.apx,21,9
debate_graph_star_9_arg_21_3977.apx,21,9
debate_graph_star_9_arg_21_4058.apx,21,9
debate_graph_star_9_arg_21_4336.apx,21,9
debate_graph_star_9_arg_21_4390.apx,21,9
debate_graph_star_9_arg_21_4477.apx,21,9
debate_graph_star_9_arg_21_46.apx,21,9
debate_graph_star_9_arg_21_5006.apx,21,9
debate_graph_star_9_arg_21_5643.apx,21,9
debate_graph_star_9_arg_21_608.apx,21,9
debate_graph_star_9_arg_21_6607.apx,21,9
debate_graph_star_9_arg_21_7181.apx,21,9
debate_graph_star_9_arg_21_7337.apx,21,9
debate_graph_star_9_arg_21_8057.apx,21,9
debate_graph_star_9_arg_21_8133.apx,21,9
debate_graph_star_9_arg_21_9068.apx,21,9
debate_graph_star_9_arg_21_9179.apx,21,9
debate_graph_star_9_arg_21_9292.apx,21,9
debate_graph_star_9_arg_21_9807.apx,21,9
debate_graph_star_9_arg_22_1176.apx,22,9
debate_graph_star_9_arg_22_1318.apx,22,9
debate_graph_star_9_arg_22_163.apx,22,9
debate_graph_star_9_arg_22_1762.apx,22,9
debate_graph_star_9_arg_22_1927.apx,22,9
debate_graph_star_9_arg_22_2402.apx,22,9
debate_graph_star_9_arg_22_2713.apx,22,9
debate_graph_star_9_arg_22_3710.apx,22,9
debate_graph_star_9_arg_22_391.apx,22,9
debate_graph_star_9_arg_22_4770.apx,22,9
debate_graph_star_9_arg_22_4863.apx,22,9
debate_graph_star_9_arg_22_5708.apx,22,9
debate_graph_star_9_arg_22_6133.apx,22,9
debate_graph_star_9_arg_22_6547.apx,22,9
debate_graph_star_9_arg_22_6864.apx,22,9
debate_graph_star_9_arg_22_7671.apx,22,9
debate_graph_star_9_arg_22_7907.apx,22,9
debate_graph_star_9_arg_22_808.apx,22,9
debate_graph_star_9_arg_22_8123.apx,22,9
debate_graph_star_9_arg_22_8194.apx,22,9
debate_graph_star_9_arg_22_8200.apx,22,9
debate_graph_star_9_arg_22_8350.apx,22,9
debate_graph_star_9_arg_22_864.apx,22,9
debate_graph_star_9_arg_22_8739.apx,22,9
debate_graph_star_9_arg_22_9035.apx,22,9
debate_graph_star_9_arg_22_9584.apx,22,9
debate_graph_star_9_arg_22_9719.apx,22,9
debate_graph_star_9_arg_22_9879.apx,22,9
debate_graph_star_9_arg_22_9912.apx,22,9
debate_graph_star_9_arg_23_1090.apx,23,9
debate_graph_star_9_arg_23_1114.apx,23,9
debate_graph_star_9_arg_23_1443.apx,23,9
debate_graph_star_9_arg_23_2194.apx,23,9
debate_graph_star_9_arg_23_2387.apx,23,9
debate_graph_star_9_arg_23_2516.apx,23,9
debate_graph_star_9_arg_23_2542.apx,23,9
debate_graph_star_9_arg_23_2623.apx,23,9
debate_graph_star_9_arg_23_27.apx,23,9
debate_graph_star_9_arg_23_279.apx,23,9
debate_graph_star_9_arg_23_300.apx,23,9
debate_graph_star_9_arg_23_3160.apx,23,9
debate_graph_star_9_arg_23_3226.apx,23,9
debate_graph_star_9_arg_23_3871.apx,23,9
debate_graph_star_9_arg_23_3979.apx,23,9
debate_graph_star_9_arg_23_4024.apx,23,9
debate_graph_star_9_arg_23_4072.apx,23,9
debate_graph_star_9_arg_23_4135.apx,23,9
debate_graph_star_9_arg_23_4411.apx,23,9
debate_graph_star_9_arg_23_4490.apx,23,9
debate_graph_star_9_arg_23_5231.apx,23,9
debate_graph_star_9_arg_23_5423.apx,23,9
debate_graph_star_9_arg_23_5506.apx,23,9
debate_graph_star_9_arg_23_5536.apx,23,9
debate_graph_star_9_arg_23_5783.apx,23,9
debate_graph_star_9_arg_23_5847.apx,23,9
debate_graph_star_9_arg_23_5933.apx,23,9
debate_graph_star_9_arg_23_6074.apx,23,9
debate_graph_star_9_arg_23_6149.apx,23,9
debate_graph_star_9_arg_23_6457.apx,23,9
debate_graph_star_9_arg_23_6517.apx,23,9
debate_graph_star_9_arg_23_676.apx,23,9
debate_graph_star_9_arg_23_6953.apx,23,9
debate_graph_star_9_arg_23_7296.apx,23,9
debate_graph_star_9_arg_23_7970.apx,23,9
debate_graph_star_9_arg_23_7990.apx,23,9
debate_graph_star_9_arg_23_80.apx,23,9
debate_graph_star_9_arg_23_8232.apx,23,9
debate_graph_star_9_arg_23_8266.apx,23,9
debate_graph_star_9_arg_23_8322.apx,23,9
debate_graph_star_9_arg_23_8370.apx,23,9
debate_graph_star_9_arg_23_8371.apx,23,9
debate_graph_star_9_arg_23_8471.apx,23,9
debate_graph_star_9_arg_23_883.apx,23,9
debate_graph_star_9_arg_23_8994.apx,23,9
debate_graph_star_9_arg_23_9029.apx,23,9
debate_graph_star_9_arg_23_9968.apx,23,9
debate_graph_star_9_arg_24_1021.apx,24,9
debate_graph_star_9_arg_24_1390.apx,24,9
debate_graph_star_9_arg_24_1511.apx,24,9
debate_graph_star_9_arg_24_1580.apx,24,9
debate_graph_star_9_arg_24_1656.apx,24,9
debate_graph_star_9_arg_24_1919.apx,24,9
debate_graph_star_9_arg_24_2199.apx,24,9
debate_graph_star_9_arg_24_2266.apx,24,9
debate_graph_star_9_arg_24_2712.apx,24,9
debate_graph_star_9_arg_24_2748.apx,24,9
debate_graph_star_9_arg_24_3085.apx,24,9
debate_graph_star_9_arg_24_341.apx,24,9
debate_graph_star_9_arg_24_3893.apx,24,9
debate_graph_star_9_arg_24_3934.apx,24,9
debate_graph_star_9_arg_24_3970.apx,24,9
debate_graph_star_9_arg_24_4033.apx,24,9
debate_graph_star_9_arg_24_4117.apx,24,9
debate_graph_star_9_arg_24_4361.apx,24,9
debate_graph_star_9_arg_24_4437.apx,24,9
debate_graph_star_9_arg_24_4546.apx,24,9
debate_graph_star_9_arg_24_4777.apx,24,9
debate_graph_star_9_arg_24_4984.apx,24,9
debate_graph_star_9_arg_24_5337.apx,24,9
debate_graph_star_9_arg_24_5351.apx,24,9
debate_graph_star_9_arg_24_5548.apx,24,9
debate_graph_star_9_arg_24_5738.apx,24,9
debate_graph_star_9_arg_24_5741.apx,24,9
debate_graph_star_9_arg_24_578.apx,24,9
debate_graph_star_9_arg_24_5894.apx,24,9
debate_graph_star_9_arg_24_6258.apx,24,9
debate_graph_star_9_arg_24_6829.apx,24,9
debate_graph_star_9_arg_24_6862.apx,24,9
debate_graph_star_9_arg_24_6869.apx,24,9
debate_graph_star_9_arg_24_6871.apx,24,9
debate_graph_star_9_arg_24_7308.apx,24,9
debate_graph_star_9_arg_24_7513.apx,24,9
debate_graph_star_9_arg_24_7723.apx,24,9
debate_graph_star_9_arg_24_7819.apx,24,9
debate_graph_star_9_arg_24_7842.apx,24,9
debate_graph_star_9_arg_24_786.apx,24,9
debate_graph_star_9_arg_24_7869.apx,24,9
debate_graph_star_9_arg_24_7920.apx,24,9
debate_graph_star_9_arg_24_8003.apx,24,9
debate_graph_star_9_arg_24_8244.apx,24,9
debate_graph_star_9_arg_24_8357.apx,24,9
debate_graph_star_9_arg_24_860.apx,24,9
debate_graph_star_9_arg_24_8672.apx,24,9
debate_graph_star_9_arg_24_8769.apx,24,9
debate_graph_star_9_arg_24_8782.apx,24,9
debate_graph_star_9_arg_24_8889.apx,24,9
debate_graph_star_9_arg_24_8950.apx,24,9
debate_graph_star_9_arg_24_9043.apx,24,9
debate_graph_star_9_arg_24_9135.apx,24,9
debate_graph_star_9_arg_24_9548.apx,24,9
debate_graph_star_9_arg_25_1141.apx,25,9
debate_graph_star_9_arg_25_1228.apx,25,9
debate_graph_star_9_arg_25_1394.apx,25,9
debate_graph_star_9_arg_25_1508.apx,25,9
debate_graph_star_9_arg_25_1726.apx,25,9
debate_graph_star_9_arg_25_1735.apx,25,9
debate_graph_star_9_arg_25_1851.apx,25,9
debate_graph_star_9_arg_25_2038.apx,25,9
debate_graph_star_9_arg_25_2154.apx,25,9
debate_graph_star_9_arg_25_2624.apx,25,9
debate_graph_star_9_arg_25_2703.apx,25,9
debate_graph_star_9_arg_25_2715.apx,25,9
debate_graph_star_9_arg_25_2871.apx,25,9
debate_graph_star_9_arg_25_2920.apx,25,9
debate_graph_star_9_arg_25_3063.apx,25,9
debate_graph_star_9_arg_25_3103.apx,25,9
debate_graph_star_9_arg_25_3257.apx,25,9
debate_graph_star_9_arg_25_344.apx,25,9
debate_graph_star_9_arg_25_3956.apx,25,9
debate_graph_star_9_arg_25_4076.apx,25,9
debate_graph_star_9_arg_25_4171.apx,25,9
debate_graph_star_9_arg_25_4210.apx,25,9
debate_graph_star_9_arg_25_4212.apx,25,9
debate_graph_star_9_arg_25_4396.apx,25,9
debate_graph_star_9_arg_25_4485.apx,25,9
debate_graph_star_9_arg_25_4686.apx,25,9
debate_graph_star_9_arg_25_4799.apx,25,9
debate_graph_star_9_arg_25_4856.apx,25,9
debate_graph_star_9_arg_25_4992.apx,25,9
debate_graph_star_9_arg_25_5064.apx,25,9
debate_graph_star_9_arg_25_5102.apx,25,9
debate_graph_star_9_arg_25_5291.apx,25,9
debate_graph_star_9_arg_25_5458.apx,25,9
debate_graph_star_9_arg_25_5655.apx,25,9
debate_graph_star_9_arg_25_5678.apx,25,9
debate_graph_star_9_arg_25_5906.apx,25,9
debate_graph_star_9_arg_25_5930.apx,25,9
debate_graph_star_9_arg_25_5964.apx,25,9
debate_graph_star_9_arg_25_615.apx,25,9
debate_graph_star_9_arg_25_6241.apx,25,9
debate_graph_star_9_arg_25_6315.apx,25,9
debate_graph_star_9_arg_25_6316.apx,25,9
debate_graph_star_9_arg_25_6389.apx,25,9
debate_graph_star_9_arg_25_6481.apx,25,9
debate_graph_star_9_arg_25_6686.apx,25,9
debate_graph_star_9_arg_25_6735.apx,25,9
debate_graph_star_9_arg_25_6820.apx,25,9
debate_graph_star_9_arg_25_6834.apx,25,9
debate_graph_star_9_arg_25_6895.apx,25,9
debate_graph_star_9_arg_25_6996.apx,25,9
debate_graph_star_9_arg_25_7126.apx,25,9
debate_graph_star_9_arg_25_7255.apx,25,9
debate_graph_star_9_arg_25_7327.apx,25,9
debate_graph_star_9_arg_25_7351.apx,25,9
debate_graph_star_9_arg_25_7357.apx,25,9
debate_graph_star_9_arg_25_7463.apx,25,9
debate_graph_star_9_arg_25_7465.apx,25,9
debate_graph_star_9_arg_25_7534.apx,25,9
debate_graph_star_9_arg_25_7567.apx,25,9
debate_graph_star_9_arg_25_7650.apx,25,9
debate_graph_star_9_arg_25_7730.apx,25,9
debate_graph_star_9_arg_25_7749.apx,25,9
debate_graph_star_9_arg_25_8049.apx,25,9
debate_graph_star_9_arg_25_8106.apx,25,9
debate_graph_star_9_arg_25_8209.apx,25,9
debate_graph_star_9_arg_25_8215.apx,25,9
debate_graph_star_9_arg_25_8433.apx,25,9
debate_graph_star_9_arg_25_8653.apx,25,9
debate_graph_star_9_arg_25_8873.apx,25,9
debate_graph_star_9_arg_25_8997.apx,25,9
debate_graph_star_9_arg_25_9014.apx,25,9
debate_graph_star_9_arg_25_9226.apx,25,9
debate_graph_star_9_arg_25_9297.apx,25,9
debate_graph_star_9_arg_25_938.apx,25,9
debate_graph_star_9_arg_25_9496.apx,25,9
debate_graph_star_9_arg_25_9514.apx,25,9
debate_graph_star_9_arg_25_9574.apx,25,9
debate_graph_star_9_arg_25_9768.apx,25,9
debate_graph_star_9_arg_25_997.apx,25,9
debate_graph_star_9_arg_26_1227.apx,26,9
debate_graph_star_9_arg_26_1285.apx,26,9
debate_graph_star_9_arg_26_1428.apx,26,9
debate_graph_star_9_arg_26_152.apx,26,9
debate_graph_star_9_arg_26_1615.apx,26,9
debate_graph_star_9_arg_26_1727.apx,26,9
debate_graph_star_9_arg_26_1758.apx,26,9
debate_graph_star_9_arg_26_1994.apx,26,9
debate_graph_star_9_arg_26_2126.apx,26,9
debate_graph_star_9_arg_26_217.apx,26,9
debate_graph_star_9_arg_26_2211.apx,26,9
debate_graph_star_9_arg_26_2247.apx,26,9
debate_graph_star_9_arg_26_227.apx,26,9
debate_graph_star_9_arg_26_2419.apx,26,9
debate_graph_star_9_arg_26_2488.apx,26,9
debate_graph_star_9_arg_26_2509.apx,26,9
debate_graph_star_9_arg_26_2792.apx,26,9
debate_graph_star_9_arg_26_2891.apx,26,9
debate_graph_star_9_arg_26_3121.apx,26,9
debate_graph_star_9_arg_26_3260.apx,26,9
debate_graph_star_9_arg_26_3347.apx,26,9
debate_graph_star_9_arg_26_3567.apx,26,9
debate_graph_star_9_arg_26_3570.apx,26,9
debate_graph_star_9_arg_26_3582.apx,26,9
debate_graph_star_9_arg_26_3869.apx,26,9
debate_graph_star_9_arg_26_399.apx,26,9
debate_graph_star_9_arg_26_4014.apx,26,9
debate_graph_star_9_arg_26_4030.apx,26,9
debate_graph_star_9_arg_26_4187.apx,26,9
debate_graph_star_9_arg_26_434.apx,26,9
debate_graph_star_9_arg_26_446.apx,26,9
debate_graph_star_9_arg_26_4494.apx,26,9
debate_graph_star_9_arg_26_4566.apx,26,9
debate_graph_star_9_arg_26_4680.apx,26,9
debate_graph_star_9_arg_26_4685.apx,26,9
debate_graph_star_9_arg_26_5125.apx,26,9
debate_graph_star_9_arg_26_5175.apx,26,9
debate_graph_star_9_arg_26_5286.apx,26,9
debate_graph_star_9_arg_26_5305.apx,26,9
debate_graph_star_9_arg_26_5370.apx,26,9
debate_graph_star_9_arg_26_5648.apx,26,9
debate_graph_star_9_arg_26_5834.apx,26,9
debate_graph_star_9_arg_26_5872.apx,26,9
debate_graph_star_9_arg_26_594.apx,26,9
debate_graph_star_9_arg_26_5993.apx,26,9
debate_graph_star_9_arg_26_6273.apx,26,9
debate_graph_star_9_arg_26_6405.apx,26,9
debate_graph_star_9_arg_26_6490.apx,26,9
debate_graph_star_9_arg_26_6569.apx,26,9
debate_graph_star_9_arg_26_6718.apx,26,9
debate_graph_star_9_arg_26_6750.apx,26,9
debate_graph_star_9_arg_26_6763.apx,26,9
debate_graph_star_9_arg_26_6837.apx,26,9
debate_graph_star_9_arg_26_7081.apx,26,9
debate_graph_star_9_arg_26_71.apx,26,9
debate_graph_star_9_arg_26_7253.apx,26,9
debate_graph_star_9_arg_26_7257.apx,26,9
debate_graph_star_9_arg_26_7358.apx,26,9
debate_graph_star_9_arg_26_7517.apx,26,9
debate_graph_star_9_arg_26_7522.apx,26,9
debate_graph_star_9_arg_26_7526.apx,26,9
debate_graph_star_9_arg_26_7915.apx,26,9
debate_graph_star_9_arg_26_7918.apx,26,9
debate_graph_star_9_arg_26_8149.apx,26,9
debate_graph_star_9_arg_26_8292.apx,26,9
debate_graph_star_9_arg_26_8335.apx,26,9
debate_graph_star_9_arg_26_8388.apx,26,9
debate_graph_star_9_arg_26_8489.apx,26,9
debate_graph_star_9_arg_26_8545.apx,26,9
debate_graph_star_9_arg_26_8573.apx,26,9
debate_graph_star_9_arg_26_8614.apx,26,9
debate_graph_star_9_arg_26_8822.apx,26,9
debate_graph_star_9_arg_26_8841.apx,26,9
debate_graph_star_9_arg_26_8939.apx,26,9
debate_graph_star_9_arg_26_9036.apx,26,9
debate_graph_star_9_arg_26_912.apx,26,9
debate_graph_star_9_arg_26_9153.apx,26,9
debate_graph_star_9_arg_26_9415.apx,26,9
debate_graph_star_9_arg_26_9445.apx,26,9
debate_graph_star_9_arg_26_9568.apx,26,9
debate_graph_star_9_arg_26_9700.apx,26,9
debate_graph_star_9_arg_26_9786.apx,26,9
debate_graph_star_9_arg_26_9791.apx,26,9
debate_graph_star_9_arg_26_9860.apx,26,9
debate_graph_star_9_arg_26_9866.apx,26,9
debate_graph_star_9_arg_26_9955.apx,26,9
debate_graph_star_9_arg_27_1032.apx,27,9
debate_graph_star_9_arg_27_1101.apx,27,9
debate_graph_star_9_arg_27_1183.apx,27,9
debate_graph_star_9_arg_27_1199.apx,27,9
debate_graph_star_9_arg_27_1208.apx,27,9
debate_graph_star_9_arg_27_1344.apx,27,9
debate_graph_star_9_arg_27_1811.apx,27,9
debate_graph_star_9_arg_27_1813.apx,27,9
debate_graph_star_9_arg_27_1962.apx,27,9
debate_graph_star_9_arg_27_2003.apx,27,9
debate_graph_star_9_arg_27_2054.apx,27,9
debate_graph_star_9_arg_27_2062.apx,27,9
debate_graph_star_9_arg_27_2235.apx,27,9
debate_graph_star_9_arg_27_2312.apx,27,9
debate_graph_star_9_arg_27_2698.apx,27,9
debate_graph_star_9_arg_27_2705.apx,27,9
debate_graph_star_9_arg_27_2897.apx,27,9
debate_graph_star_9_arg_27_2938.apx,27,9
debate_graph_star_9_arg_27_2982.apx,27,9
debate_graph_star_9_arg_27_3261.apx,27,9
debate_graph_star_9_arg_27_3356.apx,27,9
debate_graph_star_9_arg_27_3426.apx,27,9
debate_graph_star_9_arg_27_3444.apx,27,9
debate_graph_star_9_arg_27_3468.apx,27,9
debate_graph_star_9_arg_27_3539.apx,27,9
debate_graph_star_9_arg_27_3562.apx,27,9
debate_graph_star_9_arg_27_368.apx,27,9
debate_graph_star_9_arg_27_3822.apx,27,9
debate_graph_star_9_arg_27_3877.apx,27,9
debate_graph_star_9_arg_27_3890.apx,27,9
debate_graph_star_9_arg_27_4121.apx,27,9
debate_graph_star_9_arg_27_4170.apx,27,9
debate_graph_star_9_arg_27_4269.apx,27,9
debate_graph_star_9_arg_27_4334.apx,27,9
debate_graph_star_9_arg_27_4756.apx,27,9
debate_graph_star_9_arg_27_4761.apx,27,9
debate_graph_star_9_arg_27_4769.apx,27,9
debate_graph_star_9_arg_27_4792.apx,27,9
debate_graph_star_9_arg_27_481.apx,27,9
debate_graph_star_9_arg_27_4857.apx,27,9
debate_graph_star_9_arg_27_4884.apx,27,9
debate_graph_star_9_arg_27_4938.apx,27,9
debate_graph_star_9_arg_27_4986.apx,27,9
debate_graph_star_9_arg_27_4987.apx,27,9
debate_graph_star_9_arg_27_5002.apx,27,9
debate_graph_star_9_arg_27_5034.apx,27,9
